cellid,cellname,q1X,q1Y,q1Z,q2X,q2Y,q2Z,q3X,q3Y,q3Z,q4X,q4Y,q4Z,q5X,q5Y,q5Z,q6X,q6Y,q6Z,q7X,q7Y,q7Z,q8X,q8Y,q8Z,mptX,mptY,mptZ,UTMzone,q1Lat,q1Lon,q2Lat,q2Lon,q3Lat,q3Lon,q4Lat,q4Lon,q5Lat,q5Lon,q6Lat,q6Lon,q7Lat,q7Lon,q8Lat,q8Lon,mptLat,mptLon
3380,c.3380,525.0,4600.0,-70.0,550.0,4600.0,-70.0,525.0,4625.0,-70.0,550.0,4625.0,-70.0,525.0,4600.0,0.0,550.0,4600.0,0.0,525.0,4625.0,0.0,550.0,4625.0,0.0,537.5,4612.5,-35.0,54,41.551273788628905,141.29977114973823,41.55010163121881,141.59953046651725,41.776450605971284,141.30081739270628,41.77526919766595,141.60162279600618,41.551273788628905,141.29977114973823,41.55010163121881,141.59953046651725,41.776450605971284,141.30081739270628,41.77526919766595,141.60162279600618,41.66337297560738,141.45043545128857
3381,c.3381,525.0,4625.0,-70.0,550.0,4625.0,-70.0,525.0,4650.0,-70.0,550.0,4650.0,-70.0,525.0,4625.0,0.0,550.0,4625.0,0.0,525.0,4650.0,0.0,550.0,4650.0,0.0,537.5,4637.5,-35.0,54,41.776450605971284,141.30081739270628,41.77526919766595,141.60162279600618,42.001618545514965,141.3018756255836,42.000427822098814,141.60373910229652,41.776450605971284,141.30081739270628,41.77526919766595,141.60162279600618,42.001618545514965,141.3018756255836,42.000427822098814,141.60373910229652,41.88854148704305,141.4520137291958
3382,c.3382,525.0,4650.0,-70.0,550.0,4650.0,-70.0,525.0,4675.0,-70.0,550.0,4675.0,-70.0,525.0,4650.0,0.0,550.0,4650.0,0.0,525.0,4675.0,0.0,550.0,4675.0,0.0,537.5,4662.5,-35.0,54,42.001618545514965,141.3018756255836,42.000427822098814,141.60373910229652,42.22677759980917,141.30294600784626,42.22557749609379,141.6058797042698,42.001618545514965,141.3018756255836,42.000427822098814,141.60373910229652,42.22677759980917,141.30294600784626,42.22557749609379,141.6058797042698,42.11370108992679,141.45361011004786
3383,c.3383,525.0,4675.0,-70.0,550.0,4675.0,-70.0,525.0,4700.0,-70.0,550.0,4700.0,-70.0,525.0,4675.0,0.0,550.0,4675.0,0.0,525.0,4700.0,0.0,550.0,4700.0,0.0,537.5,4687.5,-35.0,54,42.22677759980917,141.30294600784626,42.22557749609379,141.6058797042698,42.45192776194613,141.3040287020584,42.45071821175243,141.60804492698173,42.22677759980917,141.30294600784626,42.22557749609379,141.6058797042698,42.45192776194613,141.3040287020584,42.45071821175243,141.60804492698173,42.33885177667025,141.455224835339
3384,c.3384,525.0,4700.0,-70.0,550.0,4700.0,-70.0,525.0,4725.0,-70.0,550.0,4725.0,-70.0,525.0,4700.0,0.0,550.0,4700.0,0.0,525.0,4725.0,0.0,550.0,4725.0,0.0,537.5,4712.5,-35.0,54,42.45192776194613,141.3040287020584,42.45071821175243,141.60804492698173,42.677069025561195,141.30512387394475,42.67584996170097,141.61023510180718,42.45192776194613,141.3040287020584,42.45071821175243,141.60804492698173,42.677069025561195,141.30512387394475,42.67584996170097,141.61023510180718,42.56399354022055,141.45685815124915
3385,c.3385,525.0,4725.0,-70.0,550.0,4725.0,-70.0,525.0,4750.0,-70.0,550.0,4750.0,-70.0,525.0,4725.0,0.0,550.0,4725.0,0.0,525.0,4750.0,0.0,550.0,4750.0,0.0,537.5,4737.5,-35.0,54,42.677069025561195,141.30512387394475,42.67584996170097,141.61023510180718,42.90220138483285,141.3062316924654,42.90097273909011,141.61245056658944,42.677069025561195,141.30512387394475,42.67584996170097,141.61023510180718,42.90220138483285,141.3062316924654,42.90097273909011,141.61245056658944,42.78912637406023,141.45851030875403
3386,c.3386,525.0,4750.0,-70.0,550.0,4750.0,-70.0,525.0,4775.0,-70.0,550.0,4775.0,-70.0,525.0,4750.0,0.0,550.0,4750.0,0.0,525.0,4775.0,0.0,550.0,4775.0,0.0,537.5,4762.5,-35.0,54,42.90220138483285,141.3062316924654,42.90097273909011,141.61245056658944,43.127324834482856,141.30735232989258,43.12608653759448,141.61469166579394,42.90220138483285,141.3062316924654,42.90097273909011,141.61245056658944,43.127324834482856,141.30735232989258,43.12608653759448,141.61469166579394,43.01425027220709,141.46018156373896
3387,c.3387,525.0,4775.0,-70.0,550.0,4775.0,-70.0,525.0,4800.0,-70.0,550.0,4800.0,-70.0,525.0,4775.0,0.0,550.0,4775.0,0.0,525.0,4800.0,0.0,550.0,4800.0,0.0,537.5,4787.5,-35.0,54,43.127324834482856,141.30735232989258,43.12608653759448,141.61469166579394,43.35243936977615,141.30848596188966,43.35119135141225,141.61695875066613,43.127324834482856,141.30735232989258,43.12608653759448,141.61469166579394,43.35243936977615,141.30848596188966,43.35119135141225,141.61695875066613,43.239365229214116,141.46187217711545
3388,c.3388,525.0,4800.0,-70.0,550.0,4800.0,-70.0,525.0,4825.0,-70.0,550.0,4825.0,-70.0,525.0,4800.0,0.0,550.0,4800.0,0.0,525.0,4825.0,0.0,550.0,4825.0,0.0,537.5,4812.5,-35.0,54,43.35243936977615,141.30848596188966,43.35119135141225,141.61695875066613,43.57754498652082,141.30963276759255,43.57628717526459,141.61925217939412,43.35243936977615,141.30848596188966,43.35119135141225,141.61695875066613,43.57754498652082,141.30963276759255,43.57628717526459,141.61925217939412,43.46447124016908,141.46358241494184
3389,c.3389,525.0,4825.0,-70.0,550.0,4825.0,-70.0,525.0,4850.0,-70.0,550.0,4850.0,-70.0,525.0,4825.0,0.0,550.0,4825.0,0.0,525.0,4850.0,0.0,550.0,4850.0,0.0,537.5,4837.5,-35.0,54,43.57754498652082,141.30963276759255,43.57628717526459,141.61925217939412,43.80264168106811,141.3107929296935,43.80137400439511,141.62157231727616,43.57754498652082,141.30963276759255,43.57628717526459,141.61925217939412,43.80264168106811,141.3107929296935,43.80137400439511,141.62157231727616,43.68956830069448,141.46531254854668
3390,c.3390,525.0,4850.0,-70.0,550.0,4850.0,-70.0,525.0,4875.0,-70.0,550.0,4875.0,-70.0,525.0,4850.0,0.0,550.0,4850.0,0.0,525.0,4875.0,0.0,550.0,4875.0,0.0,537.5,4862.5,-35.0,54,43.80264168106811,141.3107929296935,43.80137400439511,141.62157231727616,44.02772945031219,141.31196663452704,44.026451834569194,141.62391953689274,43.80264168106811,141.3107929296935,43.80137400439511,141.62157231727616,44.02772945031219,141.31196663452704,44.026451834569194,141.62391953689274,43.91465640694707,141.46706285465635
3391,c.3391,525.0,4875.0,-70.0,550.0,4875.0,-70.0,525.0,4900.0,-70.0,550.0,4900.0,-70.0,525.0,4875.0,0.0,550.0,4875.0,0.0,525.0,4900.0,0.0,550.0,4900.0,0.0,537.5,4887.5,-35.0,54,44.02772945031219,141.31196663452704,44.026451834569194,141.62391953689274,44.25280829169007,141.313154072159,44.25152066207337,141.62629421828402,44.02772945031219,141.31196663452704,44.026451834569194,141.62391953689274,44.25280829169007,141.313154072159,44.25152066207337,141.62629421828402,44.1397355556176,141.46883361552614
3392,c.3392,525.0,4900.0,-70.0,550.0,4900.0,-70.0,525.0,4925.0,-70.0,550.0,4925.0,-70.0,525.0,4900.0,0.0,550.0,4900.0,0.0,525.0,4925.0,0.0,550.0,4925.0,0.0,537.5,4912.5,-35.0,54,44.25280829169007,141.313154072159,44.25152066207337,141.62629421828402,44.47787820318139,141.3143554364776,44.47658048371453,141.6286967491325,44.25280829169007,141.313154072159,44.25152066207337,141.62629421828402,44.47787820318139,141.3143554364776,44.47658048371453,141.6286967491325,44.364805743930376,141.4706251190752
3393,c.3393,525.0,4925.0,-70.0,550.0,4925.0,-70.0,525.0,4950.0,-70.0,550.0,4950.0,-70.0,525.0,4925.0,0.0,550.0,4925.0,0.0,525.0,4950.0,0.0,550.0,4950.0,0.0,537.5,4937.5,-35.0,54,44.47787820318139,141.3143554364776,44.47658048371453,141.6286967491325,44.70293918330816,141.31557092528772,44.7016312968192,141.63112752495107,44.47787820318139,141.3143554364776,44.47658048371453,141.6286967491325,44.70293918330816,141.31557092528772,44.7016312968192,141.63112752495107,44.58986696964289,141.47243765902567
3394,c.3394,525.0,4950.0,-70.0,550.0,4950.0,-70.0,525.0,4975.0,-70.0,550.0,4975.0,-70.0,525.0,4950.0,0.0,550.0,4950.0,0.0,525.0,4975.0,0.0,550.0,4975.0,0.0,537.5,4962.5,-35.0,54,44.70293918330816,141.31557092528772,44.7016312968192,141.63112752495107,44.92799123113449,141.31680074040767,44.92667309923263,141.63358694927655,44.70293918330816,141.31557092528772,44.7016312968192,141.63112752495107,44.92799123113449,141.31680074040767,44.92667309923263,141.63358694927655,44.81491923104519,141.4742715350458
3395,c.3395,525.0,4975.0,-70.0,550.0,4975.0,-70.0,525.0,5000.0,-70.0,550.0,5000.0,-70.0,525.0,4975.0,0.0,550.0,4975.0,0.0,525.0,5000.0,0.0,550.0,5000.0,0.0,537.5,4987.5,-35.0,54,44.92799123113449,141.31680074040767,44.92667309923263,141.63358694927655,45.15303434626632,141.31804508776906,45.15170588931796,141.63607543386928,44.92799123113449,141.31680074040767,44.92667309923263,141.63358694927655,45.15303434626632,141.31804508776906,45.15170588931796,141.63607543386928,45.03996252695948,141.4761270528973
3396,c.3396,525.0,5000.0,-70.0,550.0,5000.0,-70.0,525.0,5025.0,-70.0,550.0,5025.0,-70.0,525.0,5000.0,0.0,550.0,5000.0,0.0,525.0,5025.0,0.0,550.0,5025.0,0.0,537.5,5012.5,-35.0,54,45.15303434626632,141.31804508776906,45.15170588931796,141.63607543386928,45.378068528850996,141.31930417751957,45.376729665955146,141.63859339891877,45.15303434626632,141.31804508776906,45.15170588931796,141.63607543386928,45.378068528850996,141.31930417751957,45.376729665955146,141.63859339891877,45.264996856739465,141.47800452458753
3397,c.3397,525.0,5025.0,-70.0,550.0,5025.0,-70.0,525.0,5050.0,-70.0,550.0,5050.0,-70.0,525.0,5025.0,0.0,550.0,5025.0,0.0,525.0,5050.0,0.0,550.0,5050.0,0.0,537.5,5037.5,-35.0,54,45.378068528850996,141.31930417751957,45.376729665955146,141.63859339891877,45.60309377957694,141.32057822412887,45.60174442854011,141.64114127325522,45.378068528850996,141.31930417751957,45.376729665955146,141.63859339891877,45.60309377957694,141.32057822412887,45.60174442854011,141.64114127325522,45.49002222026973,141.4799042685257
3398,c.3398,525.0,5050.0,-70.0,550.0,5050.0,-70.0,525.0,5075.0,-70.0,550.0,5075.0,-70.0,525.0,5050.0,0.0,550.0,5050.0,0.0,525.0,5075.0,0.0,550.0,5075.0,0.0,537.5,5062.5,-35.0,54,45.60309377957694,141.32057822412887,45.60174442854011,141.64114127325522,45.82811009967315,141.3218674464979,45.8267501769835,141.643719494568,45.60309377957694,141.32057822412887,45.60174442854011,141.64114127325522,45.82811009967315,141.3218674464979,45.8267501769835,141.643719494568,45.715038617965135,141.48182660968436
3399,c.3399,525.0,5075.0,-70.0,550.0,5075.0,-70.0,525.0,5100.0,-70.0,550.0,5100.0,-70.0,525.0,5075.0,0.0,550.0,5075.0,0.0,525.0,5100.0,0.0,550.0,5100.0,0.0,537.5,5087.5,-35.0,54,45.82811009967315,141.3218674464979,45.8267501769835,141.643719494568,46.053117490908775,141.32317206807127,46.05174691170969,141.64632850963034,45.82811009967315,141.3218674464979,45.8267501769835,141.643719494568,46.053117490908775,141.32317206807127,46.05174691170969,141.64632850963034,45.940046050769915,141.48377187976558
3400,c.3400,550.0,3400.0,-70.0,575.0,3400.0,-70.0,550.0,3425.0,-70.0,575.0,3425.0,-70.0,550.0,3400.0,0.0,575.0,3400.0,0.0,550.0,3425.0,0.0,575.0,3425.0,0.0,562.5,3412.5,-35.0,54,30.731838681787742,141.5222870354486,30.730525175524697,141.78341339999665,30.957415310737783,141.523510388567,30.956090065628906,141.78524826199688,30.731838681787742,141.5222870354486,30.730525175524697,141.78341339999665,30.957415310737783,141.523510388567,30.956090065628906,141.78524826199688,30.844034256188767,141.65361477153127
3401,c.3401,550.0,3425.0,-70.0,575.0,3425.0,-70.0,550.0,3450.0,-70.0,575.0,3450.0,-70.0,550.0,3425.0,0.0,575.0,3425.0,0.0,550.0,3450.0,0.0,575.0,3450.0,0.0,562.5,3437.5,-35.0,54,30.957415310737783,141.523510388567,30.956090065628906,141.78524826199688,31.182984014060292,141.52474759851808,31.18164697601875,141.7871039064368,30.957415310737783,141.523510388567,30.956090065628906,141.78524826199688,31.182984014060292,141.52474759851808,31.18164697601875,141.7871039064368,31.069601631732333,141.65515253890922
3402,c.3402,550.0,3450.0,-70.0,575.0,3450.0,-70.0,550.0,3475.0,-70.0,575.0,3475.0,-70.0,550.0,3450.0,0.0,575.0,3450.0,0.0,550.0,3475.0,0.0,575.0,3475.0,0.0,562.5,3462.5,-35.0,54,31.182984014060292,141.52474759851808,31.18164697601875,141.7871039064368,31.408544758652827,141.52599880169396,31.407195872842557,141.78898053785272,31.182984014060292,141.52474759851808,31.18164697601875,141.7871039064368,31.408544758652827,141.52599880169396,31.407195872842557,141.78898053785272,31.295161040527404,141.65670771115546
3403,c.3403,550.0,3475.0,-70.0,575.0,3475.0,-70.0,550.0,3500.0,-70.0,575.0,3500.0,-70.0,550.0,3475.0,0.0,575.0,3475.0,0.0,550.0,3500.0,0.0,575.0,3500.0,0.0,562.5,3487.5,-35.0,54,31.408544758652827,141.52599880169396,31.407195872842557,141.78898053785272,31.63409751190085,141.5272641367758,31.63273672272586,141.79087836421317,31.408544758652827,141.52599880169396,31.407195872842557,141.78898053785272,31.63409751190085,141.5272641367758,31.63273672272586,141.79087836421317,31.520712449375715,141.65828046016455
3404,c.3404,550.0,3500.0,-70.0,575.0,3500.0,-70.0,550.0,3525.0,-70.0,575.0,3525.0,-70.0,550.0,3500.0,0.0,575.0,3500.0,0.0,550.0,3525.0,0.0,575.0,3525.0,0.0,562.5,3512.5,-35.0,54,31.63409751190085,141.5272641367758,31.63273672272586,141.79087836421317,31.85964224167946,141.52854374477636,31.858269492773,141.79279759698295,31.63409751190085,141.5272641367758,31.63273672272586,141.79087836421317,31.85964224167946,141.52854374477636,31.858269492773,141.79279759698295,31.74625582556291,141.65987096071828
3405,c.3405,550.0,3525.0,-70.0,575.0,3525.0,-70.0,550.0,3550.0,-70.0,575.0,3550.0,-70.0,550.0,3525.0,0.0,575.0,3525.0,0.0,550.0,3550.0,0.0,575.0,3550.0,0.0,562.5,3537.5,-35.0,54,31.85964224167946,141.52854374477636,31.858269492773,141.79279759698295,32.085178916355034,141.52983776908346,32.08379415056851,141.7947384511881,31.85964224167946,141.52854374477636,31.858269492773,141.79279759698295,32.085178916355034,141.52983776908346,32.08379415056851,141.7947384511881,31.97179113686015,141.66147939053954
3406,c.3406,550.0,3550.0,-70.0,575.0,3550.0,-70.0,550.0,3575.0,-70.0,575.0,3575.0,-70.0,550.0,3550.0,0.0,575.0,3550.0,0.0,550.0,3575.0,0.0,575.0,3575.0,0.0,562.5,3562.5,-35.0,54,32.085178916355034,141.52983776908346,32.08379415056851,141.7947384511881,32.310707504786876,141.53114635550455,32.30931066417849,141.79670114548279,32.085178916355034,141.52983776908346,32.08379415056851,141.7947384511881,32.310707504786876,141.53114635550455,32.30931066417849,141.79670114548279,32.19731835152566,141.66310593034714
3407,c.3407,550.0,3575.0,-70.0,575.0,3575.0,-70.0,550.0,3600.0,-70.0,575.0,3600.0,-70.0,550.0,3575.0,0.0,575.0,3575.0,0.0,550.0,3600.0,0.0,575.0,3600.0,0.0,562.5,3587.5,-35.0,54,32.310707504786876,141.53114635550455,32.30931066417849,141.79670114548279,32.536227976328824,141.53246965231224,32.53481900215212,141.79868590221758,32.310707504786876,141.53114635550455,32.30931066417849,141.79670114548279,32.536227976328824,141.53246965231224,32.53481900215212,141.79868590221758,32.42283743830627,141.6647507639123
3408,c.3408,550.0,3600.0,-70.0,575.0,3600.0,-70.0,550.0,3625.0,-70.0,575.0,3625.0,-70.0,550.0,3600.0,0.0,575.0,3600.0,0.0,550.0,3625.0,0.0,575.0,3625.0,0.0,562.5,3612.5,-35.0,54,32.536227976328824,141.53246965231224,32.53481900215212,141.79868590221758,32.76174030083082,141.53380781029117,32.76031913352285,141.80069294750962,32.536227976328824,141.53246965231224,32.53481900215212,141.79868590221758,32.76174030083082,141.53380781029117,32.76031913352285,141.80069294750962,32.64834836643889,141.6664140781163
3409,c.3409,550.0,3625.0,-70.0,575.0,3625.0,-70.0,550.0,3650.0,-70.0,575.0,3650.0,-70.0,550.0,3625.0,0.0,575.0,3625.0,0.0,550.0,3650.0,0.0,575.0,3650.0,0.0,562.5,3637.5,-35.0,54,32.76174030083082,141.53380781029117,32.76031913352285,141.80069294750962,32.98724444864044,141.53516098278564,32.98581102780975,141.8027225113142,32.76174030083082,141.53380781029117,32.76031913352285,141.80069294750962,32.98724444864044,141.53516098278564,32.98581102780975,141.8027225113142,32.873851105651944,141.66809606300944
3410,c.3410,550.0,3650.0,-70.0,575.0,3650.0,-70.0,550.0,3675.0,-70.0,575.0,3675.0,-70.0,550.0,3650.0,0.0,575.0,3650.0,0.0,550.0,3675.0,0.0,575.0,3675.0,0.0,562.5,3662.5,-35.0,54,32.98724444864044,141.53516098278564,32.98581102780975,141.8027225113142,33.21274039060437,141.53652932574875,33.21129465501884,141.8047748274982,32.98724444864044,141.53516098278564,32.98581102780975,141.8027225113142,33.21274039060437,141.53652932574875,33.21129465501884,141.8047748274982,33.0993456261668,141.66979691187163
3411,c.3411,550.0,3675.0,-70.0,575.0,3675.0,-70.0,550.0,3700.0,-70.0,575.0,3700.0,-70.0,550.0,3675.0,0.0,575.0,3675.0,0.0,550.0,3700.0,0.0,575.0,3700.0,0.0,562.5,3687.5,-35.0,54,33.21274039060437,141.53652932574875,33.21129465501884,141.8047748274982,33.43822809806993,141.53791299779238,33.436769985644126,141.8068501339153,33.21274039060437,141.53652932574875,33.21129465501884,141.8047748274982,33.43822809806993,141.53791299779238,33.436769985644126,141.8068501339153,33.324831898699074,141.67151682127425
3412,c.3412,550.0,3700.0,-70.0,575.0,3700.0,-70.0,550.0,3725.0,-70.0,575.0,3725.0,-70.0,550.0,3700.0,0.0,575.0,3700.0,0.0,550.0,3725.0,0.0,575.0,3725.0,0.0,562.5,3712.5,-35.0,54,33.43822809806993,141.53791299779238,33.436769985644126,141.8068501339153,33.66370754288636,141.53931216023875,33.66223699066889,141.808948672483,33.43822809806993,141.53791299779238,33.436769985644126,141.8068501339153,33.66370754288636,141.53931216023875,33.66223699066889,141.808948672483,33.55030989446004,141.67325599114366
3413,c.3413,550.0,3725.0,-70.0,575.0,3725.0,-70.0,550.0,3750.0,-70.0,575.0,3750.0,-70.0,550.0,3725.0,0.0,575.0,3725.0,0.0,550.0,3750.0,0.0,575.0,3750.0,0.0,562.5,3737.5,-35.0,54,33.66370754288636,141.53931216023875,33.66223699066889,141.808948672483,33.889178697406294,141.54072697717302,33.887695641566765,141.81107068926164,33.66370754288636,141.53931216023875,33.66223699066889,141.808948672483,33.889178697406294,141.54072697717302,33.887695641566765,141.81107068926164,33.77577958515781,141.67501462482613
3414,c.3414,550.0,3750.0,-70.0,575.0,3750.0,-70.0,550.0,3775.0,-70.0,575.0,3775.0,-70.0,550.0,3750.0,0.0,575.0,3750.0,0.0,550.0,3775.0,0.0,575.0,3775.0,0.0,562.5,3762.5,-35.0,54,33.889178697406294,141.54072697717302,33.887695641566765,141.81107068926164,34.114641534487134,141.542157615497,34.113145910302826,141.81321643453492,33.889178697406294,141.54072697717302,33.887695641566765,141.81107068926164,34.114641534487134,141.542157615497,34.113145910302826,141.81321643453492,34.001240942998656,141.6767929291544
3415,c.3415,550.0,3775.0,-70.0,575.0,3775.0,-70.0,550.0,3800.0,-70.0,575.0,3800.0,-70.0,550.0,3775.0,0.0,575.0,3775.0,0.0,550.0,3800.0,0.0,575.0,3800.0,0.0,562.5,3787.5,-35.0,54,34.114641534487134,141.542157615497,34.113145910302826,141.81321643453492,34.34009602749222,141.54360424498464,34.33858776933456,141.81538616289302,34.114641534487134,141.542157615497,34.113145910302826,141.81321643453492,34.34009602749222,141.54360424498464,34.33858776933456,141.81538616289302,34.22669394068818,141.67859111451588
3416,c.3416,550.0,3800.0,-70.0,575.0,3800.0,-70.0,550.0,3825.0,-70.0,575.0,3825.0,-70.0,550.0,3800.0,0.0,575.0,3800.0,0.0,550.0,3825.0,0.0,575.0,3825.0,0.0,562.5,3812.5,-35.0,54,34.34009602749222,141.54360424498464,34.33858776933456,141.81538616289302,34.56554215029227,141.54506703833852,34.56402119161294,141.81758013331725,34.34009602749222,141.54360424498464,34.33858776933456,141.81538616289302,34.56554215029227,141.54506703833852,34.56402119161294,141.81758013331725,34.452138551432455,141.6804093949226
3417,c.3417,550.0,3825.0,-70.0,575.0,3825.0,-70.0,550.0,3850.0,-70.0,575.0,3850.0,-70.0,550.0,3825.0,0.0,575.0,3825.0,0.0,550.0,3850.0,0.0,575.0,3850.0,0.0,562.5,3837.5,-35.0,54,34.56554215029227,141.54506703833852,34.56402119161294,141.81758013331725,34.790979877266416,141.54654617124783,34.78944615058326,141.8197986092672,34.56554215029227,141.54506703833852,34.56402119161294,141.81758013331725,34.790979877266416,141.54654617124783,34.78944615058326,141.8197986092672,34.677574748939136,141.68224798808274
3418,c.3418,550.0,3850.0,-70.0,575.0,3850.0,-70.0,550.0,3875.0,-70.0,575.0,3875.0,-70.0,550.0,3850.0,0.0,575.0,3850.0,0.0,550.0,3875.0,0.0,575.0,3875.0,0.0,562.5,3862.5,-35.0,54,34.790979877266416,141.54654617124783,34.78944615058326,141.8197986092672,35.01640918330351,141.54804182244783,35.01486262018608,141.8220418587696,34.790979877266416,141.54654617124783,34.78944615058326,141.8197986092672,35.01640918330351,141.54804182244783,35.01486262018608,141.8220418587696,34.90300250741861,141.68410711547395
3419,c.3419,550.0,3875.0,-70.0,575.0,3875.0,-70.0,550.0,3900.0,-70.0,575.0,3900.0,-70.0,550.0,3875.0,0.0,575.0,3875.0,0.0,550.0,3900.0,0.0,575.0,3900.0,0.0,562.5,3887.5,-35.0,54,35.01640918330351,141.54804182244783,35.01486262018608,141.8220418587696,35.24183004380322,141.54955417378073,35.24027057485809,141.82431015450976,35.01640918330351,141.54804182244783,35.01486262018608,141.8220418587696,35.24183004380322,141.54955417378073,35.24027057485809,141.82431015450976,35.128421801584906,141.68598700241864
3420,c.3420,550.0,3900.0,-70.0,575.0,3900.0,-70.0,550.0,3925.0,-70.0,575.0,3925.0,-70.0,550.0,3900.0,0.0,575.0,3900.0,0.0,550.0,3925.0,0.0,575.0,3925.0,0.0,562.5,3912.5,-35.0,54,35.24183004380322,141.54955417378073,35.24027057485809,141.82431015450976,35.46724243467717,141.55108341025826,35.46566998953283,141.82660377392517,35.24183004380322,141.54955417378073,35.24027057485809,141.82431015450976,35.46724243467717,141.55108341025826,35.46566998953283,141.82660377392517,35.353832606656766,141.687887878161
3421,c.3421,550.0,3925.0,-70.0,575.0,3925.0,-70.0,550.0,3950.0,-70.0,575.0,3950.0,-70.0,550.0,3925.0,0.0,575.0,3925.0,0.0,550.0,3950.0,0.0,575.0,3950.0,0.0,562.5,3937.5,-35.0,54,35.46724243467717,141.55108341025826,35.46566998953283,141.82660377392517,35.692646332349995,141.5526297201254,35.69106083964154,141.8289229993014,35.46724243467717,141.55108341025826,35.46566998953283,141.82660377392517,35.692646332349995,141.5526297201254,35.69106083964154,141.8289229993014,35.57923489835857,141.68980997594593
3422,c.3422,550.0,3950.0,-70.0,575.0,3950.0,-70.0,550.0,3975.0,-70.0,575.0,3975.0,-70.0,550.0,3950.0,0.0,575.0,3950.0,0.0,550.0,3975.0,0.0,575.0,3975.0,0.0,562.5,3962.5,-35.0,54,35.692646332349995,141.5526297201254,35.69106083964154,141.8289229993014,35.918041713760346,141.55419329492625,35.916443101113764,141.8312681178705,35.692646332349995,141.5526297201254,35.69106083964154,141.8289229993014,35.918041713760346,141.55419329492625,35.916443101113764,141.8312681178705,35.80462865292123,141.69175353310015
3423,c.3423,550.0,3975.0,-70.0,575.0,3975.0,-70.0,550.0,4000.0,-70.0,575.0,4000.0,-70.0,550.0,3975.0,0.0,575.0,3975.0,0.0,550.0,4000.0,0.0,575.0,4000.0,0.0,562.5,3987.5,-35.0,54,35.918041713760346,141.55419329492625,35.916443101113764,141.8312681178705,36.14342855636187,141.55577432957122,36.14181675037803,141.83363942191176,35.918041713760346,141.55419329492625,35.916443101113764,141.8312681178705,36.14342855636187,141.55577432957122,36.14181675037803,141.83363942191176,36.03001384708304,141.6937187911151
3424,c.3424,550.0,4000.0,-70.0,575.0,4000.0,-70.0,550.0,4025.0,-70.0,575.0,4025.0,-70.0,550.0,4000.0,0.0,575.0,4000.0,0.0,550.0,4025.0,0.0,575.0,4025.0,0.0,562.5,4012.5,-35.0,54,36.14342855636187,141.55577432957122,36.14181675037803,141.83363942191176,36.36880683812419,141.55737302240587,36.367181764362535,141.8360372088553,36.14342855636187,141.55577432957122,36.14181675037803,141.83363942191176,36.36880683812419,141.55737302240587,36.367181764362535,141.8360372088553,36.255390458090524,141.69570599573214
3425,c.3425,550.0,4025.0,-70.0,575.0,4025.0,-70.0,550.0,4050.0,-70.0,575.0,4050.0,-70.0,550.0,4025.0,0.0,575.0,4025.0,0.0,550.0,4050.0,0.0,575.0,4050.0,0.0,562.5,4037.5,-35.0,54,36.36880683812419,141.55737302240587,36.367181764362535,141.8360372088553,36.59417653753378,141.55898957528177,36.592538120495526,141.8384617813877,36.36880683812419,141.55737302240587,36.367181764362535,141.8360372088553,36.59417653753378,141.55898957528177,36.592538120495526,141.8384617813877,36.48075846369915,141.69771539702973
3426,c.3426,550.0,4050.0,-70.0,575.0,4050.0,-70.0,550.0,4075.0,-70.0,575.0,4075.0,-70.0,550.0,4050.0,0.0,575.0,4050.0,0.0,550.0,4075.0,0.0,575.0,4075.0,0.0,562.5,4062.5,-35.0,54,36.59417653753378,141.55898957528177,36.592538120495526,141.8384617813877,36.819537633594855,141.5606241936291,36.81788579670601,141.84091344756126,36.59417653753378,141.55898957528177,36.592538120495526,141.8384617813877,36.819537633594855,141.5606241936291,36.81788579670601,141.84091344756126,36.70611784217408,141.69974724951302
3427,c.3427,550.0,4075.0,-70.0,575.0,4075.0,-70.0,550.0,4100.0,-70.0,575.0,4100.0,-70.0,550.0,4075.0,0.0,575.0,4075.0,0.0,550.0,4100.0,0.0,575.0,4100.0,0.0,562.5,4087.5,-35.0,54,36.819537633594855,141.5606241936291,36.81788579670601,141.84091344756126,37.04489010583013,141.56227708653088,37.043224771424015,141.84339252090516,36.819537633594855,141.5606241936291,36.81788579670601,141.84091344756126,37.04489010583013,141.56227708653088,37.043224771424015,141.84339252090516,36.93146857229089,141.70180181220564
3428,c.3428,550.0,4100.0,-70.0,575.0,4100.0,-70.0,550.0,4125.0,-70.0,575.0,4125.0,-70.0,550.0,4100.0,0.0,575.0,4100.0,0.0,550.0,4125.0,0.0,575.0,4125.0,0.0,562.5,4112.5,-35.0,54,37.04489010583013,141.56227708653088,37.043224771424015,141.84339252090516,37.27023393428169,141.56394846679933,37.26855502358115,141.84589932053981,37.04489010583013,141.56227708653088,37.043224771424015,141.84339252090516,37.27023393428169,141.56394846679933,37.26855502358115,141.84589932053981,37.1568106333361,141.70387934874387
